run_id,selfcal_dir,selfcal_name,label,scan_tag,start_integration,n_integrations,cycle,cycle_index,requested_niter,iterdone,nmajordone,stopcode,stack_elapsed_s,cycle_elapsed_s,tclean_elapsed_s,gaincal_elapsed_s,applycal_elapsed_s,export_elapsed_s,peak_jy_per_beam,residual_peak_jy_per_beam,model_sum_jy,dr_peak_over_residual,nminor_cycles_total,nmajor_cycles_used
20260519_135646_p61377_r22611,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan05_stk1,3c468.1_scan05_stk1,3c468p1_int0136,scan05,136,1,sc3,3.0,2000.0,2000.0,44.0,1.0,100.62888287499663,10.985819957990316,10.695542333996855,0.10699487499368843,0.050266499994904734,0.02168474999780301,18.299039840698242,0.04491716995835304,23.506253778468817,407.3952089516105,2000.0,44.0
20260519_135646_p61377_r22611,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan05_stk1,3c468.1_scan05_stk1,3c468p1_int0136,scan05,136,1,sc4,4.0,6000.0,6000.0,124.0,1.0,100.62888287499663,30.730609874997754,30.42689333400631,0.11367129199788906,0.059427458996651694,0.024330083004315384,18.274078369140625,0.018258513882756233,21.73254534706939,1000.8524508886285,6000.0,124.0
20260519_135646_p61377_r22611,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan05_stk1,3c468.1_scan05_stk1,3c468p1_int0136,scan05,136,1,final,5.0,10000.0,10000.0,204.0,1.0,100.62888287499663,49.72179558299831,49.59171175000665,nan,nan,0.02090345798933413,18.27271842956543,0.01193565409630537,20.84504562744405,1530.9356556522253,10000.0,204.0
20260519_135646_p61377_r22611,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan05_stk1,3c468.1_scan05_stk1,3c468p1_int0137,scan05,137,1,sc1,1.0,300.0,300.0,10.0,1.0,98.5327487080067,2.794388833004632,2.4888563330023317,0.10926050000125542,0.06322333398566116,0.01809687500644941,18.535263061523438,0.1776801347732544,22.55383945070207,104.31815062036688,300.0,10.0
20260519_135646_p61377_r22611,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan05_stk1,3c468.1_scan05_stk1,3c468p1_int0137,scan05,137,1,sc2,2.0,1000.0,1000.0,24.0,1.0,98.5327487080067,6.140437458001543,5.8410314159991685,0.11352037500182632,0.054548374988371506,0.021986584004480392,18.4979190826416,0.07445941120386124,23.56551351957023,248.42956428968319,1000.0,24.0
20260519_135646_p61377_r22611,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan05_stk1,3c468.1_scan05_stk1,3c468p1_int0137,scan05,137,1,sc3,3.0,2000.0,2000.0,44.0,1.0,98.5327487080067,11.130749000003561,10.781055625004228,0.1255678340094164,0.05352154199499637,0.04613770800642669,18.467708587646484,0.042582329362630844,23.354727811645716,433.6941840446444,2000.0,44.0
20260519_135646_p61377_r22611,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan05_stk1,3c468.1_scan05_stk1,3c468p1_int0137,scan05,137,1,sc4,4.0,6000.0,6000.0,124.0,1.0,98.5327487080067,29.897349874998326,29.60651745799987,0.10311133299546782,0.058153583988314494,0.023345584006165154,18.44166374206543,0.014968481846153736,21.412078529247083,1232.0330098676075,6000.0,124.0
20260519_135646_p61377_r22611,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan05_stk1,3c468.1_scan05_stk1,3c468p1_int0137,scan05,137,1,final,5.0,10000.0,10000.0,204.0,1.0,98.5327487080067,48.44019679201301,48.30990758299595,nan,nan,0.021296582999639213,18.448566436767578,0.009096662513911724,20.316404798359144,2028.0587972296196,10000.0,204.0
20260519_135646_p61377_r22611,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan05_stk1,3c468.1_scan05_stk1,3c468p1_int0138,scan05,138,1,sc1,1.0,300.0,300.0,10.0,1.0,99.2935135000007,2.881417208001949,2.5770346249919385,0.11628179099352565,0.059714125003665686,0.01861808300600387,18.726133346557617,0.18835218250751495,22.913695812225342,99.42084608342924,300.0,10.0
20260519_135646_p61377_r22611,/Users/raj030/DATA/gmrt_40_014/work/casa_selfcal/3c468.1_scan05_stk1,3c468.1_scan05_stk1,3c468p1_int0138,scan05,138,1,sc2,2.0,1000.0,1000.0,24.0,1.0,99.2935135000007,6.315326791998814,6.023042750006425,0.10374950000550598,0.048537667011260055,0.02744725000229664,18.67477035522461,0.07561616599559784,23.03429198777303,246.9679612731463,1000.0,24.0
